open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1571644800,1571644859,225.00000000,225.00000000,225.00000000,225.00000000,0.04666000
1571644860,1571644919,225.00000000,225.00000000,225.00000000,225.00000000,0.00000000
1571644920,1571644979,225.00000000,225.00000000,225.00000000,225.00000000,0.00000000
1571644980,1571645039,225.00000000,225.00000000,225.00000000,225.00000000,0.00000000
1571645040,1571645099,225.00000000,225.00000000,225.00000000,225.00000000,0.00000000
1571645100,1571645159,225.00000000,225.00000000,225.00000000,225.00000000,0.00000000
1571645160,1571645219,224.00000000,224.00000000,224.00000000,224.00000000,0.04534000
1571645220,1571645279,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645280,1571645339,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645340,1571645399,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645400,1571645459,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645460,1571645519,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645520,1571645579,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645580,1571645639,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645640,1571645699,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645700,1571645759,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645760,1571645819,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645820,1571645879,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645880,1571645939,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571645940,1571645999,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646000,1571646059,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646060,1571646119,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646120,1571646179,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646180,1571646239,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646240,1571646299,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646300,1571646359,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646360,1571646419,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646420,1571646479,224.00000000,224.00000000,224.00000000,224.00000000,0.00000000
1571646480,1571646539,223.91000000,223.91000000,223.79000000,223.79000000,0.79705000
1571646540,1571646599,223.79000000,223.79000000,223.79000000,223.79000000,0.00000000
1571646600,1571646659,223.79000000,223.79000000,223.79000000,223.79000000,0.00000000
1571646660,1571646719,223.96000000,223.96000000,223.96000000,223.96000000,0.55322000
1571646720,1571646779,223.96000000,223.96000000,223.96000000,223.96000000,0.00000000
1571646780,1571646839,223.96000000,223.96000000,223.96000000,223.96000000,0.00000000
1571646840,1571646899,223.96000000,223.96000000,223.96000000,223.96000000,0.00000000
1571646900,1571646959,223.96000000,223.96000000,223.96000000,223.96000000,0.00000000
1571646960,1571647019,224.35000000,224.35000000,224.35000000,224.35000000,0.34714000
1571647020,1571647079,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647080,1571647139,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647140,1571647199,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647200,1571647259,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647260,1571647319,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647320,1571647379,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647380,1571647439,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647440,1571647499,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647500,1571647559,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647560,1571647619,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647620,1571647679,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647680,1571647739,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647740,1571647799,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647800,1571647859,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647860,1571647919,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647920,1571647979,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571647980,1571648039,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648040,1571648099,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648100,1571648159,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648160,1571648219,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648220,1571648279,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648280,1571648339,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648340,1571648399,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648400,1571648459,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648460,1571648519,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648520,1571648579,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
1571648580,1571648639,224.35000000,224.35000000,224.35000000,224.35000000,0.00000000
